Code,Store Name,# of Customers,# of Items,Total Sales,Discount,Avg Sales per Customer,Avg Sales per Item,Date,Month,Year,Weekday,Distance from Station X(Meter),Distance from Station X(Feet),Distance from Station Y(Meter),Distance from Station Y(Feet),Distance from Main Street(Meter),Distance from Main Street(Feet),YenWonRatio,Holiday,ActualHighTemp,Outlook,Japanese Tourists
20240,Store D,121,880,9755100,9000,80621,11085,12/22/2012,12,2012,Saturday,400,1312,300,984,400,1312,12.77,1,30,Cloudy,2257
20240,Store D,136,907,8148100,4500,59913,8984,12/23/2012,12,2012,Sunday,400,1312,300,984,400,1312,12.76,1,19,Sunny,1293
20240,Store D,104,1135,7440300,0,71541,6555,12/24/2012,12,2012,Monday,400,1312,300,984,400,1312,12.76,1,21,Snowy,995
20240,Store D,91,438,4305000,0,47308,9829,12/25/2012,12,2012,Tuesday,400,1312,300,984,400,1312,12.7,0,21,Snowy,1518
20240,Store D,113,881,9846150,0,87134,11176,12/26/2012,12,2012,Wednesday,400,1312,300,984,400,1312,12.65,0,17,Sunny,2930
20240,Store D,124,1004,8337500,18900,67238,8304,12/27/2012,12,2012,Thursday,400,1312,300,984,400,1312,12.61,0,28,Sunny,2007
20240,Store D,103,779,7163000,0,69544,9195,12/28/2012,12,2012,Friday,400,1312,300,984,400,1312,12.48,0,35,Snowy,1808
20240,Store D,125,1110,10622100,4500,84977,9569,12/29/2012,12,2012,Saturday,400,1312,300,984,400,1312,12.38,0,32,Snowy,2160
20240,Store D,148,1374,13203300,39000,89211,9609,12/30/2012,12,2012,Sunday,400,1312,300,984,400,1312,12.41,0,32,Snowy,3015
20240,Store D,127,813,11182000,0,88047,13754,12/31/2012,12,2012,Monday,400,1312,300,984,400,1312,12.42,0,19,Sunny,2103
20240,Store D,119,828,9313300,0,78263,11248,1/1/2013,1,2013,Tuesday,400,1312,300,984,400,1312,12.29,0,32,Snowy,2054
20240,Store D,105,1150,8478100,0,80744,7372,1/2/2013,1,2013,Wednesday,400,1312,300,984,400,1312,12.28,0,21,Sunny,3761
20240,Store D,108,977,7301500,0,67606,7473,1/3/2013,1,2013,Thursday,400,1312,300,984,400,1312,12.21,0,14,Sunny,3761
20240,Store D,103,979,8016400,12000,77829,8188,1/4/2013,1,2013,Friday,400,1312,300,984,400,1312,12.19,0,17,Sunny,2159
20240,Store D,89,792,6000500,0,67421,7576,1/5/2013,1,2013,Saturday,400,1312,300,984,400,1312,12.08,0,28,Snowy,1505
20240,Store D,58,391,3981200,0,68641,10182,1/6/2013,1,2013,Sunday,400,1312,300,984,400,1312,11.9,0,24,Cloudy,1552
20240,Store D,63,472,4610600,0,73184,9768,1/7/2013,1,2013,Monday,400,1312,300,984,400,1312,11.71,0,28,Cloudy,1097
20240,Store D,68,444,4361300,0,64137,9823,1/8/2013,1,2013,Tuesday,400,1312,300,984,400,1312,11.96,0,28,Sunny,1019
20240,Store D,58,223,3343000,0,57638,14991,1/9/2013,1,2013,Wednesday,400,1312,300,984,400,1312,12.15,0,17,Sunny,915
20240,Store D,63,389,3116300,4500,49465,8011,1/10/2013,1,2013,Thursday,400,1312,300,984,400,1312,12.12,0,23,Sunny,841
20240,Store D,63,409,3227700,8100,51233,7892,1/11/2013,1,2013,Friday,400,1312,300,984,400,1312,12.01,0,33,Cloudy,1103
20240,Store D,105,879,6778400,0,64556,7711,1/12/2013,1,2013,Saturday,400,1312,300,984,400,1312,11.85,1,39,Snowy,2301
20240,Store D,118,844,9366100,0,79374,11097,1/13/2013,1,2013,Sunday,400,1312,300,984,400,1312,11.7,1,32,Cloudy,1332
20240,Store D,91,1357,9345400,4200,102697,6887,1/14/2013,1,2013,Monday,400,1312,300,984,400,1312,11.48,1,35,Cloudy,1490
20240,Store D,80,464,5567500,9000,69594,11999,1/15/2013,1,2013,Tuesday,400,1312,300,984,400,1312,11.66,0,35,Sunny,1522
20240,Store D,28,130,1847700,5500,65989,14213,1/16/2013,1,2013,Wednesday,400,1312,300,984,400,1312,11.87,0,32,Snowy,1409
20240,Store D,109,791,5698500,1900100,52280,7204,1/17/2013,1,2013,Thursday,400,1312,300,984,400,1312,11.97,0,24,Sunny,1442
20240,Store D,103,634,4574810,1326290,44416,7216,1/18/2013,1,2013,Friday,400,1312,300,984,400,1312,11.88,0,32,Sunny,1717
20240,Store D,116,949,6062540,2203760,52263,6388,1/19/2013,1,2013,Saturday,400,1312,300,984,400,1312,11.75,0,39,Sunny,2009
20240,Store D,113,1132,5430250,2022150,48055,4797,1/20/2013,1,2013,Sunday,400,1312,300,984,400,1312,11.66,0,39,Cloudy,2413
20240,Store D,87,941,8123290,2656510,93371,8633,1/21/2013,1,2013,Monday,400,1312,300,984,400,1312,11.53,0,39,Rainy,1877
20240,Store D,61,304,3023900,0,49572,9947,1/22/2013,1,2013,Tuesday,400,1312,300,984,400,1312,11.74,0,41,Rainy,2085
20240,Store D,64,460,4616700,3600,72136,10036,1/23/2013,1,2013,Wednesday,400,1312,300,984,400,1312,11.93,0,37,Rainy,1798
20240,Store D,73,705,4269150,6900,58482,6056,1/24/2013,1,2013,Thursday,400,1312,300,984,400,1312,12.03,0,37,Snowy,1971
20240,Store D,98,652,6498300,4500,66309,9967,1/25/2013,1,2013,Friday,400,1312,300,984,400,1312,11.94,0,21,Sunny,2719
20240,Store D,114,1215,10025100,0,87939,8251,1/26/2013,1,2013,Saturday,400,1312,300,984,400,1312,11.82,0,21,Sunny,2638
20240,Store D,125,778,7505300,4500,60042,9647,1/27/2013,1,2013,Sunday,400,1312,300,984,400,1312,11.69,0,24,Sunny,2467
20240,Store D,100,665,3461800,4200,34618,5206,1/28/2013,1,2013,Monday,400,1312,300,984,400,1312,11.8,0,32,Cloudy,1859
20240,Store D,82,524,3823700,0,46630,7297,1/29/2013,1,2013,Tuesday,400,1312,300,984,400,1312,11.93,0,41,Snowy,1889
20240,Store D,72,533,5346800,4500,74261,10032,1/30/2013,1,2013,Wednesday,400,1312,300,984,400,1312,11.96,0,48,Cloudy,1921
20240,Store D,74,378,4265600,7200,57643,11285,1/31/2013,1,2013,Thursday,400,1312,300,984,400,1312,11.91,0,51,Sunny,1867
20240,Store D,72,676,6019100,4500,83599,8904,2/1/2013,2,2013,Friday,400,1312,300,984,400,1312,11.94,0,48,Rainy,1891
20240,Store D,104,1068,6868900,6300,66047,6432,2/2/2013,2,2013,Saturday,400,1312,300,984,400,1312,11.87,0,35,Sunny,2518
20240,Store D,103,705,5001000,-6400,48553,7094,2/3/2013,2,2013,Sunday,400,1312,300,984,400,1312,11.78,0,30,Snowy,3038
20240,Store D,112,853,5746700,9000,51310,6737,2/4/2013,2,2013,Monday,400,1312,300,984,400,1312,11.52,0,33,Snowy,3542
20240,Store D,71,875,5468500,0,77021,6250,2/5/2013,2,2013,Tuesday,400,1312,300,984,400,1312,11.71,0,35,Snowy,
20240,Store D,96,729,5302500,0,55234,7274,2/6/2013,2,2013,Wednesday,400,1312,300,984,400,1312,11.7,0,33,Snowy,
20240,Store D,64,690,3648500,0,57008,5288,2/7/2013,2,2013,Thursday,400,1312,300,984,400,1312,11.61,0,28,Sunny,
20240,Store D,52,391,3611600,28800,69454,9237,2/8/2013,2,2013,Friday,400,1312,300,984,400,1312,11.63,0,15,Sunny,
20240,Store D,86,487,4920000,4900,57209,10103,2/9/2013,2,2013,Saturday,400,1312,300,984,400,1312,11.75,1,28,Sunny,
20240,Store D,111,816,6098300,0,54940,7473,2/10/2013,2,2013,Sunday,400,1312,300,984,400,1312,11.74,1,28,Snowy,
20240,Store D,77,539,4561300,7200,59238,8463,2/11/2013,2,2013,Monday,400,1312,300,984,400,1312,11.63,1,26,cloudy,
20240,Store D,83,711,4981600,21300,60019,7006,2/12/2013,2,2013,Tuesday,400,1312,300,984,400,1312,11.73,0,28,cloudy,
20240,Store D,90,647,4450700,37600,49452,6879,2/13/2013,2,2013,Wednesday,400,1312,300,984,400,1312,11.62,0,35,cloudy,
20240,Store D,145,1052,5452530,1965670,37604,5183,2/14/2013,2,2013,Thursday,400,1312,300,984,400,1312,11.63,0,41,cloudy,
20240,Store D,168,1678,8330710,2325190,49588,4965,2/15/2013,2,2013,Friday,400,1312,300,984,400,1312,11.61,0,32,cloudy,
20240,Store D,201,2483,14710660,4174640,73187,5925,2/16/2013,2,2013,Saturday,400,1312,300,984,400,1312,11.6,0,33,Sunny,
20240,Store D,185,1210,9670190,3081310,52271,7992,2/17/2013,2,2013,Sunday,400,1312,300,984,400,1312,11.48,0,42,cloudy,
20240,Store D,180,2005,12328615,3505590,68492,6149,2/18/2013,2,2013,Monday,400,1312,300,984,400,1312,11.25,0,35,cloudy,
20240,Store D,82,508,4136400,0,50444,8143,2/19/2013,2,2013,Tuesday,400,1312,300,984,400,1312,11.46,0,32,Sunny,
20240,Store D,91,567,3684000,0,40484,6497,2/20/2013,2,2013,Wednesday,400,1312,300,984,400,1312,11.53,0,30,Sunny,
20240,Store D,97,850,6316900,4200,65123,7432,2/21/2013,2,2013,Thursday,400,1312,300,984,400,1312,11.52,0,35,Sunny,
20240,Store D,88,669,6680300,4900,75913,9986,2/22/2013,2,2013,Friday,400,1312,300,984,400,1312,11.62,0,39,Snowy,
20240,Store D,134,908,9139100,11400,68202,10065,2/23/2013,2,2013,Saturday,400,1312,300,984,400,1312,11.63,0,35,Sunny,
20240,Store D,147,998,9311400,-5000,63343,9330,2/24/2013,2,2013,Sunday,400,1312,300,984,400,1312,11.5,0,41,Sunny,
20240,Store D,142,966,7786400,9000,54834,8060,2/25/2013,2,2013,Monday,400,1312,300,984,400,1312,11.33,0,44,cloudy,
20240,Store D,103,538,5653500,15600,54888,10508,2/26/2013,2,2013,Tuesday,400,1312,300,984,400,1312,11.47,0,46,Rainy,
20240,Store D,111,630,5575100,-1500,50226,8849,2/27/2013,2,2013,Wednesday,400,1312,300,984,400,1312,11.82,0,44,Cloudy,
20240,Store D,116,709,7862000,7200,67776,11089,2/28/2013,2,2013,Thursday,400,1312,300,984,400,1312,11.81,0,55,Rainy,
20240,Store D,118,916,6616100,4200,56069,7223,3/1/2013,3,2013,Friday,400,1312,300,984,400,1312,11.72,0,44,Rainy,
20240,Store D,141,702,9148700,0,64884,13032,3/2/2013,3,2013,Saturday,400,1312,300,984,400,1312,11.66,0,35,Sunny,
20240,Store D,111,840,5461000,9000,49198,6501,3/3/2013,3,2013,Sunday,400,1312,300,984,400,1312,11.57,0,39,Sunny,
20240,Store D,73,312,3575300,0,48977,11459,3/4/2013,3,2013,Monday,400,1312,300,984,400,1312,11.33,0,46,Sunny,
20240,Store D,110,844,7093600,0,64487,8405,3/5/2013,3,2013,Tuesday,400,1312,300,984,400,1312,11.54,0,46,Sunny,
20240,Store D,97,801,6599100,9000,68032,8239,3/6/2013,3,2013,Wednesday,400,1312,300,984,400,1312,11.64,0,57,Sunny,
20240,Store D,93,480,4326400,0,46520,9013,3/7/2013,3,2013,Thursday,400,1312,300,984,400,1312,11.59,0,51,Rainy,
20240,Store D,126,690,5526100,4500,43858,8009,3/8/2013,3,2013,Friday,400,1312,300,984,400,1312,11.52,0,55,Cloudy,
20240,Store D,122,1052,8147500,6900,66783,7745,3/9/2013,3,2013,Saturday,400,1312,300,984,400,1312,11.4,0,71,Cloudy,
20240,Store D,136,804,8478600,0,62343,10546,3/10/2013,3,2013,Sunday,400,1312,300,984,400,1312,11.34,0,44,Sunny,
20240,Store D,129,1397,8443800,0,65456,6044,3/11/2013,3,2013,Monday,400,1312,300,984,400,1312,11.21,0,50,Sunny,
20240,Store D,126,1403,7507800,10500,59586,5351,3/12/2013,3,2013,Tuesday,400,1312,300,984,400,1312,11.37,0,53,Rainy,
20240,Store D,106,734,6107100,0,57614,8320,3/13/2013,3,2013,Wednesday,400,1312,300,984,400,1312,11.37,0,46,Rainy,
20240,Store D,170,1866,9311460,2700740,54773,4990,3/14/2013,3,2013,Thursday,400,1312,300,984,400,1312,11.43,0,46,Sunny,
20240,Store D,200,2627,15840170,4951430,79201,6030,3/15/2013,3,2013,Friday,400,1312,300,984,400,1312,11.49,0,48,Sunny,
20240,Store D,272,3200,17295320,5586380,63586,5405,3/16/2013,3,2013,Saturday,400,1312,300,984,400,1312,11.56,0,51,Sunny,
