Code,Store Name,# of Customers,# of Items,Total Sales,Discount,Avg Sales per Customer,Avg Sales per Item,Date,Month,Year,Weekday,Distance from Station X(Meter),Distance from Station X(Feet),Distance from Station Y(Meter),Distance from Station Y(Feet),Distance from Main Street(Meter),Distance from Main Street(Feet),YenWonRatio,Holiday,ActualHighTemp,Outlook,Japanese Tourists
20288,Store B,149,1611,15380600,0,103226,9547,9/24/2012,9,2012,Monday,180,591,550,1804,230,755,14.3,1,80,Sunny,4327
20288,Store B,154,1406,14780500,0,95977,10512,9/25/2012,9,2012,Tuesday,180,591,550,1804,230,755,14.35,0,80,Sunny,3676
20288,Store B,138,851,11211000,0,81239,13174,9/26/2012,9,2012,Wednesday,180,591,550,1804,230,755,14.36,0,77,Sunny,2535
20288,Store B,140,870,9456700,0,67548,10870,9/27/2012,9,2012,Thursday,180,591,550,1804,230,755,14.39,0,73,Cloudy,1633
20288,Store B,71,576,7463000,0,105113,12957,9/28/2012,9,2012,Friday,180,591,550,1804,230,755,14.37,0,71,Rainy,1732
20288,Store B,77,727,6662700,0,86529,9165,9/29/2012,9,2012,Saturday,180,591,550,1804,230,755,14.32,0,66,Rainy,1886
20288,Store B,80,554,6873700,0,85921,12407,9/30/2012,9,2012,Sunday,180,591,550,1804,230,755,14.19,0,68,Sunny,1656
20288,Store B,79,646,7374600,0,93349,11416,10/1/2012,10,2012,Monday,180,591,550,1804,230,755,14.06,0,73,Sunny,1219
20288,Store B,104,914,8573700,-53000,82439,9380,10/2/2012,10,2012,Tuesday,180,591,550,1804,230,755,14.19,0,75,Sunny,
20288,Store B,93,875,7115000,9000,76505,8131,10/3/2012,10,2012,Wednesday,180,591,550,1804,230,755,14.24,0,77,Sunny,
20288,Store B,70,475,5548300,0,79261,11681,10/4/2012,10,2012,Thursday,180,591,550,1804,230,755,14.2,0,75,Cloudy,
20288,Store B,117,1043,12082090,1847910,103266,11584,10/5/2012,10,2012,Friday,180,591,550,1804,230,755,14.16,0,71,Sunny,
20288,Store B,129,1535,13566490,3689960,105167,8838,10/6/2012,10,2012,Saturday,180,591,550,1804,230,755,14.12,1,75,Sunny,
20288,Store B,202,1862,16507150,3815400,81719,8865,10/7/2012,10,2012,Sunday,180,591,550,1804,230,755,14.09,1,75,Sunny,
20288,Store B,104,637,8389200,0,80665,13170,10/8/2012,10,2012,Monday,180,591,550,1804,230,755,13.89,1,73,Sunny,2539
20288,Store B,115,765,9912600,0,86197,12958,10/9/2012,10,2012,Tuesday,180,591,550,1804,230,755,14.03,0,71,Cloudy,2897
20288,Store B,100,575,8396300,-18850,83963,14602,10/10/2012,10,2012,Wednesday,180,591,550,1804,230,755,14.18,0,69,Rainy,2482
20288,Store B,85,979,6957450,-28200,81852,7107,10/11/2012,10,2012,Thursday,180,591,550,1804,230,755,14.22,0,66,Sunny,2101
20288,Store B,119,810,12367700,7200,103930,15269,10/12/2012,10,2012,Friday,180,591,550,1804,230,755,14.22,0,69,Sunny,3964
20288,Store B,147,968,13475300,0,91669,13921,10/13/2012,10,2012,Saturday,180,591,550,1804,230,755,14.16,0,73,Sunny,3274
20288,Store B,135,883,10631000,0,78748,12040,10/14/2012,10,2012,Sunday,180,591,550,1804,230,755,14.04,0,69,Cloudy,3728
20288,Store B,127,990,11120500,0,87563,11233,10/15/2012,10,2012,Monday,180,591,550,1804,230,755,14.14,0,68,Sunny,2711
20288,Store B,105,815,8999400,0,85709,11042,10/16/2012,10,2012,Tuesday,180,591,550,1804,230,755,14.13,0,75,Cloudy,3038
20288,Store B,132,1085,12020500,28800,91064,11079,10/17/2012,10,2012,Wednesday,180,591,550,1804,230,755,14.03,0,62,Rainy,2596
20288,Store B,117,945,11353550,-3000,97039,12014,10/18/2012,10,2012,Thursday,180,591,550,1804,230,755,14.01,0,60,Sunny,2431
20288,Store B,121,924,11065550,0,91451,11976,10/19/2012,10,2012,Friday,180,591,550,1804,230,755,13.94,0,66,Sunny,2961
20288,Store B,164,930,13521200,28700,82446,14539,10/20/2012,10,2012,Saturday,180,591,550,1804,230,755,13.92,0,68,Cloudy,3561
20288,Store B,117,903,11416150,21000,97574,12642,10/21/2012,10,2012,Sunday,180,591,550,1804,230,755,13.78,0,73,Cloudy,3561
20288,Store B,109,1052,11086050,78300,101707,10538,10/22/2012,10,2012,Monday,180,591,550,1804,230,755,13.82,0,64,Rainy,2842
20288,Store B,77,367,5875400,0,76304,16009,10/23/2012,10,2012,Tuesday,180,591,550,1804,230,755,13.85,0,57,Sunny,2957
20288,Store B,115,1220,15022300,0,130629,12313,10/24/2012,10,2012,Wednesday,180,591,550,1804,230,755,13.8,0,64,Sunny,2297
20288,Store B,155,1159,12027200,0,77595,10377,10/25/2012,10,2012,Thursday,180,591,550,1804,230,755,13.81,0,68,Sunny,2635
20288,Store B,106,777,9286100,0,87605,11951,10/26/2012,10,2012,Friday,180,591,550,1804,230,755,13.72,0,69,Cloudy,3027
20288,Store B,107,1081,12745700,0,119119,11791,10/27/2012,10,2012,Saturday,180,591,550,1804,230,755,13.7,0,62,Rainy,3043
20288,Store B,136,1059,13328400,0,98003,12586,10/28/2012,10,2012,Sunday,180,591,550,1804,230,755,13.62,0,64,Sunny,2798
20288,Store B,120,800,10912300,0,90936,13640,10/29/2012,10,2012,Monday,180,591,550,1804,230,755,13.41,0,59,Cloudy,2349
20288,Store B,103,615,9335500,0,90636,15180,10/30/2012,10,2012,Tuesday,180,591,550,1804,230,755,13.61,0,51,Sunny,2137
20288,Store B,101,793,8274850,0,81929,10435,10/31/2012,10,2012,Wednesday,180,591,550,1804,230,755,13.71,0,51,Rainy,1628
20288,Store B,100,580,6624400,0,66244,11421,11/1/2012,11,2012,Thursday,180,591,550,1804,230,755,13.66,0,50,Sunny,1857
20288,Store B,106,730,7966540,756860,75156,10913,11/2/2012,11,2012,Friday,180,591,550,1804,230,755,13.62,0,51,Sunny,1870
20288,Store B,150,1474,13859210,1884110,92395,9402,11/3/2012,11,2012,Saturday,180,591,550,1804,230,755,13.57,0,57,Sunny,2178
20288,Store B,68,454,5899820,1319580,86762,12995,11/4/2012,11,2012,Sunday,180,591,550,1804,230,755,13.46,0,59,Rainy,2112
20288,Store B,115,1138,10245490,2821710,89091,9003,11/5/2012,11,2012,Monday,180,591,550,1804,230,755,13.38,0,51,Rainy,2302
20288,Store B,70,549,5509800,0,78711,10036,11/6/2012,11,2012,Tuesday,180,591,550,1804,230,755,13.58,0,48,Rainy,2017
20288,Store B,97,601,4804400,3600,49530,7994,11/7/2012,11,2012,Wednesday,180,591,550,1804,230,755,13.58,0,53,Sunny,1926
20288,Store B,89,544,7470500,0,83938,13733,11/8/2012,11,2012,Thursday,180,591,550,1804,230,755,13.55,0,57,Cloudy,2052
20288,Store B,80,607,6034300,0,75429,9941,11/9/2012,11,2012,Friday,180,591,550,1804,230,755,13.63,0,55,Cloudy,2639
20288,Store B,129,882,10841900,0,84046,12292,11/10/2012,11,2012,Saturday,180,591,550,1804,230,755,13.69,0,59,Cloudy,2730
20288,Store B,94,938,7293100,0,77586,7775,11/11/2012,11,2012,Sunday,180,591,550,1804,230,755,13.53,0,55,Rainy,2435
20288,Store B,83,678,6209200,10800,74810,9158,11/12/2012,11,2012,Monday,180,591,550,1804,230,755,13.31,0,48,Rainy,2317
20288,Store B,83,477,5660400,0,68198,11867,11/13/2012,11,2012,Tuesday,180,591,550,1804,230,755,13.54,0,48,Snowy,2356
20288,Store B,72,609,5079800,0,70553,8341,11/14/2012,11,2012,Wednesday,180,591,550,1804,230,755,13.71,0,42,Snowy,1760
20288,Store B,65,406,4523000,0,69585,11140,11/15/2012,11,2012,Thursday,180,591,550,1804,230,755,13.59,0,48,Sunny,2172
20288,Store B,82,432,6075900,0,74096,14065,11/16/2012,11,2012,Friday,180,591,550,1804,230,755,13.44,0,48,Rainy,4056
20288,Store B,158,1134,13101600,0,82922,11553,11/17/2012,11,2012,Saturday,180,591,550,1804,230,755,13.43,0,46,Rainy,3262
20288,Store B,109,910,8044300,0,73801,8840,11/18/2012,11,2012,Sunday,180,591,550,1804,230,755,13.38,0,44,Sunny,2359
20288,Store B,93,1090,8228400,0,88477,7549,11/19/2012,11,2012,Monday,180,591,550,1804,230,755,13.42,0,46,Rainy,2617
20288,Store B,74,548,5779200,0,78097,10546,11/20/2012,11,2012,Tuesday,180,591,550,1804,230,755,13.38,0,42,Sunny,2159
20288,Store B,75,862,5188200,0,69176,6019,11/21/2012,11,2012,Wednesday,180,591,550,1804,230,755,13.29,0,46,Cloudy,3059
20288,Store B,96,704,9055500,3600,94328,12863,11/22/2012,11,2012,Thursday,180,591,550,1804,230,755,13.17,0,50,Rainy,3318
20288,Store B,135,1262,13085600,-112400,96930,10369,11/23/2012,11,2012,Friday,180,591,550,1804,230,755,13.13,1,41,Sunny,3771
20288,Store B,161,1036,9863250,0,61262,9521,11/24/2012,11,2012,Saturday,180,591,550,1804,230,755,13.18,1,42,Sunny,1783
20288,Store B,103,776,8790800,0,85348,11328,11/25/2012,11,2012,Sunday,180,591,550,1804,230,755,13,1,44,Rainy,2713
20288,Store B,84,355,3447800,0,41045,9712,11/26/2012,11,2012,Monday,180,591,550,1804,230,755,12.83,0,41,Snowy,2489
20288,Store B,74,617,4038450,0,54574,6545,11/27/2012,11,2012,Tuesday,180,591,550,1804,230,755,13.07,0,42,Sunny,2485
20288,Store B,80,826,5290000,0,66125,6404,11/28/2012,11,2012,Wednesday,180,591,550,1804,230,755,13.2,0,51,Rainy,2431
20288,Store B,65,382,3605400,6000,55468,9438,11/29/2012,11,2012,Thursday,180,591,550,1804,230,755,13.25,0,39,Sunny,2332
20288,Store B,84,498,6021600,-5000,71686,12092,11/30/2012,11,2012,Friday,180,591,550,1804,230,755,13.19,0,42,Rainy,2129
20288,Store B,94,1108,10235400,4500,108887,9238,12/1/2012,12,2012,Saturday,180,591,550,1804,230,755,13.12,0,35,Sunny,2587
20288,Store B,105,976,11766600,4500,112063,12056,12/2/2012,12,2012,Sunday,180,591,550,1804,230,755,12.98,0,42,Cloudy,2534
20288,Store B,92,740,9355900,0,101695,12643,12/3/2012,12,2012,Monday,180,591,550,1804,230,755,12.81,0,42,Snowy,2104
20288,Store B,55,444,3719900,0,67635,8378,12/4/2012,12,2012,Tuesday,180,591,550,1804,230,755,13.02,0,32,Sunny,1684
20288,Store B,44,453,3857600,0,87673,8516,12/5/2012,12,2012,Wednesday,180,591,550,1804,230,755,13.2,0,32,Snowy,2534
20288,Store B,50,402,3541000,4500,70820,8808,12/6/2012,12,2012,Thursday,180,591,550,1804,230,755,13.16,0,26,Snowy,2546
20288,Store B,94,684,6008120,2016530,63916,8784,12/7/2012,12,2012,Friday,180,591,550,1804,230,755,13.13,0,28,Snowy,2440
20288,Store B,118,1114,8767220,2930570,74298,7870,12/8/2012,12,2012,Saturday,180,591,550,1804,230,755,13.12,0,19,Sunny,2558
20288,Store B,116,1348,10636480,3550020,91694,7891,12/9/2012,12,2012,Sunday,180,591,550,1804,230,755,13,0,17,Sunny,2478
20288,Store B,71,618,5665600,0,79797,9168,12/10/2012,12,2012,Monday,180,591,550,1804,230,755,13.09,0,21,Sunny,1493
20288,Store B,48,524,3937000,0,82021,7513,12/11/2012,12,2012,Tuesday,180,591,550,1804,230,755,13.1,0,26,Sunny,1450
20288,Store B,48,402,3618300,6300,75381,9001,12/12/2012,12,2012,Wednesday,180,591,550,1804,230,755,13.05,0,30,Sunny,18114
20288,Store B,52,336,2940200,0,56542,8751,12/13/2012,12,2012,Thursday,180,591,550,1804,230,755,12.96,0,37,Sunny,1894
20288,Store B,56,619,7233800,0,129175,11686,12/14/2012,12,2012,Friday,180,591,550,1804,230,755,12.85,0,37,Rainy,1937
20288,Store B,101,763,9456200,0,93626,12393,12/15/2012,12,2012,Saturday,180,591,550,1804,230,755,12.83,0,44,Cloudy,2401
20288,Store B,86,497,6185600,0,71926,12446,12/16/2012,12,2012,Sunday,180,591,550,1804,230,755,12.73,0,39,Cloudy,2533
20288,Store B,55,523,3474900,0,63180,6644,12/17/2012,12,2012,Monday,180,591,550,1804,230,755,12.52,0,37,Sunny,12119
20288,Store B,39,227,2032800,0,52123,8955,12/18/2012,12,2012,Tuesday,180,591,550,1804,230,755,12.65,0,24,Sunny,1593
20288,Store B,53,546,4126900,0,77866,7558,12/19/2012,12,2012,Wednesday,180,591,550,1804,230,755,12.76,0,24,Sunny,1572
20288,Store B,54,377,4992300,0,92450,13242,12/20/2012,12,2012,Thursday,180,591,550,1804,230,755,12.7,0,32,Sunny,1271
20288,Store B,53,409,4629600,3600,87351,11319,12/21/2012,12,2012,Friday,180,591,550,1804,230,755,12.74,0,32,Snowy,1611
20288,Store B,92,726,7658600,0,83246,10549,12/22/2012,12,2012,Saturday,180,591,550,1804,230,755,12.77,1,30,Cloudy,2257
20288,Store B,85,623,5639900,0,66352,9053,12/23/2012,12,2012,Sunday,180,591,550,1804,230,755,12.76,1,19,Sunny,1293
20288,Store B,59,429,4536800,0,76895,10575,12/24/2012,12,2012,Monday,180,591,550,1804,230,755,12.76,1,21,Snowy,995
20288,Store B,59,327,3999100,0,67781,12230,12/25/2012,12,2012,Tuesday,180,591,550,1804,230,755,12.7,0,21,Snowy,1518
20288,Store B,76,765,8112300,0,106741,10604,12/26/2012,12,2012,Wednesday,180,591,550,1804,230,755,12.65,0,17,Sunny,2930
20288,Store B,56,578,4117000,0,73518,7123,12/27/2012,12,2012,Thursday,180,591,550,1804,230,755,12.61,0,28,Sunny,2007
20288,Store B,64,667,4132300,0,64567,6195,12/28/2012,12,2012,Friday,180,591,550,1804,230,755,12.48,0,35,Snowy,1808
20288,Store B,77,490,6307250,0,81912,12872,12/29/2012,12,2012,Saturday,180,591,550,1804,230,755,12.38,0,32,Snowy,2160
20288,Store B,85,800,7584000,0,89224,9480,12/30/2012,12,2012,Sunday,180,591,550,1804,230,755,12.41,0,32,Snowy,3015
20288,Store B,114,816,6574600,0,57672,8057,12/31/2012,12,2012,Monday,180,591,550,1804,230,755,12.42,0,19,Sunny,2103
20288,Store B,87,828,8283100,0,95208,10004,1/1/2013,1,2013,Tuesday,180,591,550,1804,230,755,12.29,0,32,Snowy,2054
20288,Store B,89,522,6172500,0,69354,11825,1/2/2013,1,2013,Wednesday,180,591,550,1804,230,755,12.28,0,21,Sunny,3761
20288,Store B,78,734,6567100,0,84194,8947,1/3/2013,1,2013,Thursday,180,591,550,1804,230,755,12.21,0,14,Sunny,3761
20288,Store B,96,622,8245900,4500,85895,13257,1/4/2013,1,2013,Friday,180,591,550,1804,230,755,12.19,0,17,Sunny,2159
20288,Store B,83,603,5951700,0,71707,9870,1/5/2013,1,2013,Saturday,180,591,550,1804,230,755,12.08,0,28,Snowy,1505
20288,Store B,42,214,1856300,0,44198,8674,1/6/2013,1,2013,Sunday,180,591,550,1804,230,755,11.9,0,24,Cloudy,1552
20288,Store B,35,119,1665400,0,47583,13995,1/7/2013,1,2013,Monday,180,591,550,1804,230,755,11.71,0,28,Cloudy,1097
20288,Store B,43,574,5876000,0,136651,10237,1/8/2013,1,2013,Tuesday,180,591,550,1804,230,755,11.96,0,28,Sunny,1019
20288,Store B,41,292,2330300,0,56837,7980,1/9/2013,1,2013,Wednesday,180,591,550,1804,230,755,12.15,0,17,Sunny,915
20288,Store B,42,163,1836700,0,43731,11268,1/10/2013,1,2013,Thursday,180,591,550,1804,230,755,12.12,0,23,Sunny,841
20288,Store B,42,407,4217100,0,100407,10361,1/11/2013,1,2013,Friday,180,591,550,1804,230,755,12.01,0,33,Cloudy,1103
20288,Store B,67,764,7068400,0,105499,9252,1/12/2013,1,2013,Saturday,180,591,550,1804,230,755,11.85,1,39,Snowy,2301
20288,Store B,73,462,5798200,0,79427,12550,1/13/2013,1,2013,Sunday,180,591,550,1804,230,755,11.7,1,32,Cloudy,1332
20288,Store B,59,411,4007000,0,67915,9749,1/14/2013,1,2013,Monday,180,591,550,1804,230,755,11.48,1,35,Cloudy,1490
20288,Store B,49,222,2386600,27000,48706,10750,1/15/2013,1,2013,Tuesday,180,591,550,1804,230,755,11.66,0,35,Sunny,1522
20288,Store B,68,738,4591900,4500,67528,6222,1/16/2013,1,2013,Wednesday,180,591,550,1804,230,755,11.87,0,32,Snowy,1409
20288,Store B,64,576,4166100,1307400,65095,7233,1/17/2013,1,2013,Thursday,180,591,550,1804,230,755,11.97,0,24,Sunny,1442
20288,Store B,55,310,3865860,1218440,70288,12471,1/18/2013,1,2013,Friday,180,591,550,1804,230,755,11.88,0,32,Sunny,1717
20288,Store B,91,921,4713720,1457680,51799,5118,1/19/2013,1,2013,Saturday,180,591,550,1804,230,755,11.75,0,39,Sunny,2009
20288,Store B,90,931,6437330,1513970,71526,6914,1/20/2013,1,2013,Sunday,180,591,550,1804,230,755,11.66,0,39,Cloudy,2413
20288,Store B,48,333,3745150,1177250,78024,11247,1/21/2013,1,2013,Monday,180,591,550,1804,230,755,11.53,0,39,Rainy,1877
20288,Store B,57,338,6099800,0,107014,18047,1/22/2013,1,2013,Tuesday,180,591,550,1804,230,755,11.74,0,41,Rainy,2085
20288,Store B,51,383,3961100,0,77669,10342,1/23/2013,1,2013,Wednesday,180,591,550,1804,230,755,11.93,0,37,Rainy,1798
20288,Store B,63,353,3726800,0,59156,10558,1/24/2013,1,2013,Thursday,180,591,550,1804,230,755,12.03,0,37,Snowy,1971
20288,Store B,73,488,4271200,0,58510,8752,1/25/2013,1,2013,Friday,180,591,550,1804,230,755,11.94,0,21,Sunny,2719
20288,Store B,88,802,6938350,0,78845,8651,1/26/2013,1,2013,Saturday,180,591,550,1804,230,755,11.82,0,21,Sunny,2638
20288,Store B,93,499,6195900,11700,66623,12417,1/27/2013,1,2013,Sunday,180,591,550,1804,230,755,11.69,0,24,Sunny,2467
20288,Store B,62,337,4005100,0,64598,11885,1/28/2013,1,2013,Monday,180,591,550,1804,230,755,11.8,0,32,Cloudy,1859
20288,Store B,59,443,4881700,0,82741,11020,1/29/2013,1,2013,Tuesday,180,591,550,1804,230,755,11.93,0,41,Snowy,1889
20288,Store B,58,731,3565300,0,61471,4877,1/30/2013,1,2013,Wednesday,180,591,550,1804,230,755,11.96,0,48,Cloudy,1921
20288,Store B,67,473,4174100,0,62300,8825,1/31/2013,1,2013,Thursday,180,591,550,1804,230,755,11.91,0,51,Sunny,1867
20288,Store B,51,530,6176700,-112640,121112,11654,2/1/2013,2,2013,Friday,180,591,550,1804,230,755,11.94,0,48,Rainy,1891
20288,Store B,53,519,3380900,0,63791,6514,2/2/2013,2,2013,Saturday,180,591,550,1804,230,755,11.87,0,35,Sunny,2518
20288,Store B,80,549,5130100,0,64126,9344,2/3/2013,2,2013,Sunday,180,591,550,1804,230,755,11.78,0,30,Snowy,3038
20288,Store B,61,550,3563100,0,58411,6478,2/4/2013,2,2013,Monday,180,591,550,1804,230,755,11.52,0,33,Snowy,3542
20288,Store B,67,667,4739200,0,70734,7105,2/5/2013,2,2013,Tuesday,180,591,550,1804,230,755,11.71,0,35,Snowy,
20288,Store B,56,329,3568200,0,63718,10846,2/6/2013,2,2013,Wednesday,180,591,550,1804,230,755,11.7,0,33,Snowy,
20288,Store B,46,269,3202700,0,69624,11906,2/7/2013,2,2013,Thursday,180,591,550,1804,230,755,11.61,0,28,Sunny,
20288,Store B,28,201,2254000,0,80500,11214,2/8/2013,2,2013,Friday,180,591,550,1804,230,755,11.63,0,15,Sunny,
20288,Store B,52,351,4527230,36270,87062,12898,2/9/2013,2,2013,Saturday,180,591,550,1804,230,755,11.75,1,28,Sunny,
20288,Store B,67,376,5019470,-25770,74917,13350,2/10/2013,2,2013,Sunday,180,591,550,1804,230,755,11.74,1,28,Snowy,
20288,Store B,49,472,2592700,0,52912,5493,2/11/2013,2,2013,Monday,180,591,550,1804,230,755,11.63,1,26,cloudy,
20288,Store B,44,383,3868900,0,87930,10102,2/12/2013,2,2013,Tuesday,180,591,550,1804,230,755,11.73,0,28,cloudy,
20288,Store B,63,399,4485700,16200,71202,11242,2/13/2013,2,2013,Wednesday,180,591,550,1804,230,755,11.62,0,35,cloudy,
20288,Store B,95,630,5896260,2016540,62066,9359,2/14/2013,2,2013,Thursday,180,591,550,1804,230,755,11.63,0,41,cloudy,
20288,Store B,88,1087,5989720,2033680,68065,5510,2/15/2013,2,2013,Friday,180,591,550,1804,230,755,11.61,0,32,cloudy,
20288,Store B,127,1336,7995450,2116750,62956,5985,2/16/2013,2,2013,Saturday,180,591,550,1804,230,755,11.6,0,33,Sunny,
20288,Store B,81,679,4034390,990710,49807,5942,2/17/2013,2,2013,Sunday,180,591,550,1804,230,755,11.48,0,42,cloudy,
20288,Store B,98,662,5031240,1132260,51339,7600,2/18/2013,2,2013,Monday,180,591,550,1804,230,755,11.25,0,35,cloudy,
20288,Store B,80,486,4410600,0,55133,9075,2/19/2013,2,2013,Tuesday,180,591,550,1804,230,755,11.46,0,32,Sunny,
20288,Store B,68,384,4367850,0,64233,11375,2/20/2013,2,2013,Wednesday,180,591,550,1804,230,755,11.53,0,30,Sunny,
20288,Store B,70,456,3357000,0,47957,7362,2/21/2013,2,2013,Thursday,180,591,550,1804,230,755,11.52,0,35,Sunny,
20288,Store B,66,336,4126900,4500,62529,12282,2/22/2013,2,2013,Friday,180,591,550,1804,230,755,11.62,0,39,Snowy,
20288,Store B,101,790,6443300,0,63795,8156,2/23/2013,2,2013,Saturday,180,591,550,1804,230,755,11.63,0,35,Sunny,
20288,Store B,81,615,4447400,0,54906,7232,2/24/2013,2,2013,Sunday,180,591,550,1804,230,755,11.5,0,41,Sunny,
20288,Store B,90,638,5126200,0,56958,8035,2/25/2013,2,2013,Monday,180,591,550,1804,230,755,11.33,0,44,cloudy,
20288,Store B,113,650,6087900,0,53875,9366,2/26/2013,2,2013,Tuesday,180,591,550,1804,230,755,11.47,0,46,Rainy,
20288,Store B,84,558,4714700,0,56127,8449,2/27/2013,2,2013,Wednesday,180,591,550,1804,230,755,11.82,0,44,Cloudy,
20288,Store B,78,741,4807600,0,61636,6488,2/28/2013,2,2013,Thursday,180,591,550,1804,230,755,11.81,0,55,Rainy,
20288,Store B,112,946,6186000,0,55232,6539,3/1/2013,3,2013,Friday,180,591,550,1804,230,755,11.72,0,44,Rainy,
20288,Store B,82,611,4400150,10800,53660,7202,3/2/2013,3,2013,Saturday,180,591,550,1804,230,755,11.66,0,35,Sunny,
20288,Store B,55,340,4396700,0,79940,12931,3/3/2013,3,2013,Sunday,180,591,550,1804,230,755,11.57,0,39,Sunny,
20288,Store B,69,454,3670450,0,53195,8085,3/4/2013,3,2013,Monday,180,591,550,1804,230,755,11.33,0,46,Sunny,
20288,Store B,93,557,5522300,4500,59380,9914,3/5/2013,3,2013,Tuesday,180,591,550,1804,230,755,11.54,0,46,Sunny,
20288,Store B,83,742,5114950,0,61626,6893,3/6/2013,3,2013,Wednesday,180,591,550,1804,230,755,11.64,0,57,Sunny,
20288,Store B,96,481,5293700,0,55143,11006,3/7/2013,3,2013,Thursday,180,591,550,1804,230,755,11.59,0,51,Rainy,
20288,Store B,91,747,6696850,0,73592,8965,3/8/2013,3,2013,Friday,180,591,550,1804,230,755,11.52,0,55,Cloudy,
20288,Store B,111,925,8420600,4500,75861,9103,3/9/2013,3,2013,Saturday,180,591,550,1804,230,755,11.4,0,71,Cloudy,
20288,Store B,89,629,6200600,10500,69670,9858,3/10/2013,3,2013,Sunday,180,591,550,1804,230,755,11.34,0,44,Sunny,
20288,Store B,84,552,3517600,6000,41876,6372,3/11/2013,3,2013,Monday,180,591,550,1804,230,755,11.21,0,50,Sunny,
20288,Store B,105,687,5273500,0,50224,7676,3/12/2013,3,2013,Tuesday,180,591,550,1804,230,755,11.37,0,53,Rainy,
20288,Store B,94,598,4099000,0,43606,6855,3/13/2013,3,2013,Wednesday,180,591,550,1804,230,755,11.37,0,46,Rainy,
20288,Store B,120,848,5519140,1889960,45993,6508,3/14/2013,3,2013,Thursday,180,591,550,1804,230,755,11.43,0,46,Sunny,
20288,Store B,170,2051,10999960,3807440,64706,5363,3/15/2013,3,2013,Friday,180,591,550,1804,230,755,11.49,0,48,Sunny,
20288,Store B,183,1628,8645680,2989520,47244,5311,3/16/2013,3,2013,Saturday,180,591,550,1804,230,755,11.56,0,51,Sunny,
