Code,Store Name,# of Customers,# of Items,Total Sales,Discount,Avg Sales per Customer,Avg Sales per Item,Date,Month,Year,Weekday,Distance from Station X(Meter),Distance from Station X(Feet),Distance from Station Y(Meter),Distance from Station Y(Feet),Distance from Main Street(Meter),Distance from Main Street(Feet),YenWonRatio,Holiday,ActualHighTemp,Outlook,Japanese Tourists
20488,Store A,244,2040,25532300,8100,104641,12516,8/23/2012,8,2012,Thursday,250,820,500,1640,220,722,14.24,0,78,Cloudy,3133
20488,Store A,220,1295,17024000,4500,77382,13146,8/24/2012,8,2012,Friday,250,820,500,1640,220,722,14.39,0,80,Rainy,2765
20488,Store A,252,2076,29329900,3600,116388,14128,8/25/2012,8,2012,Saturday,250,820,500,1640,220,722,14.42,0,84,Rainy,3594
20488,Store A,288,2435,27935400,-70700,96998,11472,8/26/2012,8,2012,Sunday,250,820,500,1640,220,722,14.3,0,89,Cloudy,6488
20488,Store A,280,2416,30946700,6300,110524,12809,8/27/2012,8,2012,Monday,250,820,500,1640,220,722,14.12,0,91,Cloudy,5387
20488,Store A,235,1744,20500500,3600,87236,11755,8/28/2012,8,2012,Tuesday,250,820,500,1640,220,722,14.3,0,84,Rainy,4533
20488,Store A,308,2965,31877600,25900,103499,10751,8/29/2012,8,2012,Wednesday,250,820,500,1640,220,722,14.44,0,84,Rainy,4436
20488,Store A,206,1566,21011100,-10070,101996,13417,8/30/2012,8,2012,Thursday,250,820,500,1640,220,722,14.42,0,75,Rainy,3997
20488,Store A,265,1876,26343200,0,99408,14042,8/31/2012,8,2012,Friday,250,820,500,1640,220,722,14.41,0,82,Sunny,2718
20488,Store A,269,2305,29344000,6900,109086,12731,9/1/2012,9,2012,Saturday,250,820,500,1640,220,722,14.44,0,82,Sunny,3543
20488,Store A,273,1928,22625900,11700,82879,11735,9/2/2012,9,2012,Sunday,250,820,500,1640,220,722,14.4,0,84,Sunny,5250
20488,Store A,305,2227,25932600,0,85025,11645,9/3/2012,9,2012,Monday,250,820,500,1640,220,722,14.44,0,82,Sunny,4036
20488,Store A,186,1631,17074900,0,91801,10469,9/4/2012,9,2012,Tuesday,250,820,500,1640,220,722,14.45,0,73,Rainy,3686
20488,Store A,268,1992,25243800,-26100,94193,12673,9/5/2012,9,2012,Wednesday,250,820,500,1640,220,722,14.44,0,77,Rainy,6226
20488,Store A,261,1878,21128500,0,80952,11251,9/6/2012,9,2012,Thursday,250,820,500,1640,220,722,14.47,0,78,Sunny,3448
20488,Store A,301,2849,24160020,5795280,80266,8480,9/7/2012,9,2012,Friday,250,820,500,1640,220,722,14.42,0,80,Cloudy,4374
20488,Store A,306,2735,26508550,6419500,86629,9692,9/8/2012,9,2012,Saturday,250,820,500,1640,220,722,14.35,0,73,Rainy,4886
20488,Store A,299,2977,29085010,6450690,97274,9770,9/9/2012,9,2012,Sunday,250,820,500,1640,220,722,14.28,0,77,Cloudy,4923
20488,Store A,270,2093,22198000,-100,82215,10606,9/10/2012,9,2012,Monday,250,820,500,1640,220,722,14,0,80,Sunny,3936
20488,Store A,259,2354,23645350,41000,91295,10045,9/11/2012,9,2012,Tuesday,250,820,500,1640,220,722,14.26,0,82,Sunny,3984
20488,Store A,282,2397,22570500,0,80037,9416,9/12/2012,9,2012,Wednesday,250,820,500,1640,220,722,14.45,0,77,Cloudy,3601
20488,Store A,241,2119,20598000,0,85469,9721,9/13/2012,9,2012,Thursday,250,820,500,1640,220,722,14.46,0,69,Rainy,2668
20488,Store A,211,1796,22567700,12600,106956,12566,9/14/2012,9,2012,Friday,250,820,500,1640,220,722,14.51,0,69,Rainy,3175
20488,Store A,247,2555,30238700,-13430,122424,11835,9/15/2012,9,2012,Saturday,250,820,500,1640,220,722,14.36,1,77,Cloudy,4434
20488,Store A,282,2244,32606700,4500,115627,14531,9/16/2012,9,2012,Sunday,250,820,500,1640,220,722,14.14,1,71,Rainy,3207
20488,Store A,140,1303,14614600,0,104390,11216,9/17/2012,9,2012,Monday,250,820,500,1640,220,722,14.23,1,64,Rainy,3962
20488,Store A,245,2164,21407700,0,87378,9893,9/18/2012,9,2012,Tuesday,250,820,500,1640,220,722,14.21,0,75,Cloudy,3649
20488,Store A,238,1416,18255800,10900,76705,12893,9/19/2012,9,2012,Wednesday,250,820,500,1640,220,722,14.2,0,77,Sunny,2655
20488,Store A,215,1605,17592900,0,81827,10961,9/20/2012,9,2012,Thursday,250,820,500,1640,220,722,14.17,0,75,Rainy,2829
20488,Store A,178,1429,16607800,0,93302,11622,9/21/2012,9,2012,Friday,250,820,500,1640,220,722,14.3,0,75,Cloudy,2851
20488,Store A,216,1628,22280700,0,103151,13686,9/22/2012,9,2012,Saturday,250,820,500,1640,220,722,14.3,1,78,Sunny,3169
20488,Store A,202,1585,22863600,7800,113186,14425,9/23/2012,9,2012,Sunday,250,820,500,1640,220,722,14.19,1,78,Cloudy,3195
20488,Store A,189,1559,17235900,15400,91195,11056,9/24/2012,9,2012,Monday,250,820,500,1640,220,722,14.3,1,80,Sunny,4327
20488,Store A,197,1991,21928800,0,111314,11014,9/25/2012,9,2012,Tuesday,250,820,500,1640,220,722,14.35,0,80,Sunny,3676
20488,Store A,176,1349,19004500,-18910,107980,14088,9/26/2012,9,2012,Wednesday,250,820,500,1640,220,722,14.36,0,77,Sunny,2535
20488,Store A,179,1270,17121400,0,95650,13481,9/27/2012,9,2012,Thursday,250,820,500,1640,220,722,14.39,0,73,Cloudy,1633
20488,Store A,121,963,10160000,14400,83967,10550,9/28/2012,9,2012,Friday,250,820,500,1640,220,722,14.37,0,71,Rainy,1732
20488,Store A,132,941,11824500,41400,89580,12566,9/29/2012,9,2012,Saturday,250,820,500,1640,220,722,14.32,0,66,Rainy,1886
20488,Store A,148,1494,14911800,10500,100755,9981,9/30/2012,9,2012,Sunday,250,820,500,1640,220,722,14.19,0,68,Sunny,1656
20488,Store A,119,900,11292400,0,94894,12547,10/1/2012,10,2012,Monday,250,820,500,1640,220,722,14.06,0,73,Sunny,1219
20488,Store A,142,827,12294000,13500,86577,14866,10/2/2012,10,2012,Tuesday,250,820,500,1640,220,722,14.19,0,75,Sunny,
20488,Store A,116,668,10042600,9000,86574,15034,10/3/2012,10,2012,Wednesday,250,820,500,1640,220,722,14.24,0,77,Sunny,
20488,Store A,103,1177,10937200,0,106186,9292,10/4/2012,10,2012,Thursday,250,820,500,1640,220,722,14.2,0,75,Cloudy,
20488,Store A,186,2258,15167380,4761330,81545,6717,10/5/2012,10,2012,Friday,250,820,500,1640,220,722,14.16,0,71,Sunny,
20488,Store A,248,2299,21546290,5816010,86880,9372,10/6/2012,10,2012,Saturday,250,820,500,1640,220,722,14.12,1,75,Sunny,
20488,Store A,262,2534,27556950,6171550,105179,10875,10/7/2012,10,2012,Sunday,250,820,500,1640,220,722,14.09,1,75,Sunny,
20488,Store A,167,1497,17303900,6300,103616,11559,10/8/2012,10,2012,Monday,250,820,500,1640,220,722,13.89,1,73,Sunny,2539
20488,Store A,133,969,11780300,6900,88574,12157,10/9/2012,10,2012,Tuesday,250,820,500,1640,220,722,14.03,0,71,Cloudy,2897
20488,Store A,125,1052,9649900,4500,77199,9173,10/10/2012,10,2012,Wednesday,250,820,500,1640,220,722,14.18,0,69,Rainy,2482
20488,Store A,150,1539,10912400,0,72749,7091,10/11/2012,10,2012,Thursday,250,820,500,1640,220,722,14.22,0,66,Sunny,2101
20488,Store A,159,1378,17016800,18000,107024,12349,10/12/2012,10,2012,Friday,250,820,500,1640,220,722,14.22,0,69,Sunny,3964
20488,Store A,202,1460,20471100,0,101342,14021,10/13/2012,10,2012,Saturday,250,820,500,1640,220,722,14.16,0,73,Sunny,3274
20488,Store A,214,1947,19576100,0,91477,10054,10/14/2012,10,2012,Sunday,250,820,500,1640,220,722,14.04,0,69,Cloudy,3728
20488,Store A,173,1158,15305600,0,88472,13217,10/15/2012,10,2012,Monday,250,820,500,1640,220,722,14.14,0,68,Sunny,2711
20488,Store A,161,1323,15944200,22500,99032,12052,10/16/2012,10,2012,Tuesday,250,820,500,1640,220,722,14.13,0,75,Cloudy,3038
20488,Store A,157,1116,12460800,0,79368,11166,10/17/2012,10,2012,Wednesday,250,820,500,1640,220,722,14.03,0,62,Rainy,2596
20488,Store A,182,1358,13842400,13500,76057,10193,10/18/2012,10,2012,Thursday,250,820,500,1640,220,722,14.01,0,60,Sunny,2431
20488,Store A,166,1358,15566300,56100,93773,11463,10/19/2012,10,2012,Friday,250,820,500,1640,220,722,13.94,0,66,Sunny,2961
20488,Store A,192,1684,21108300,0,109939,12535,10/20/2012,10,2012,Saturday,250,820,500,1640,220,722,13.92,0,68,Cloudy,3561
20488,Store A,218,1917,15285800,123900,70118,7974,10/21/2012,10,2012,Sunday,250,820,500,1640,220,722,13.78,0,73,Cloudy,3561
20488,Store A,163,1477,14457800,5900,88698,9789,10/22/2012,10,2012,Monday,250,820,500,1640,220,722,13.82,0,64,Rainy,2842
20488,Store A,158,1362,14071500,60900,89060,10331,10/23/2012,10,2012,Tuesday,250,820,500,1640,220,722,13.85,0,57,Sunny,2957
20488,Store A,158,1571,13872100,33000,87798,8830,10/24/2012,10,2012,Wednesday,250,820,500,1640,220,722,13.8,0,64,Sunny,2297
20488,Store A,153,1337,12427300,9000,81224,9295,10/25/2012,10,2012,Thursday,250,820,500,1640,220,722,13.81,0,68,Sunny,2635
20488,Store A,167,1236,15504900,15800,92844,12544,10/26/2012,10,2012,Friday,250,820,500,1640,220,722,13.72,0,69,Cloudy,3027
20488,Store A,157,1368,14681300,269400,93511,10732,10/27/2012,10,2012,Saturday,250,820,500,1640,220,722,13.7,0,62,Rainy,3043
20488,Store A,163,1644,18564100,51100,113890,11292,10/28/2012,10,2012,Sunday,250,820,500,1640,220,722,13.62,0,64,Sunny,2798
20488,Store A,134,1334,13291800,4500,99193,9964,10/29/2012,10,2012,Monday,250,820,500,1640,220,722,13.41,0,59,Cloudy,2349
20488,Store A,127,1066,11591700,21600,91273,10874,10/30/2012,10,2012,Tuesday,250,820,500,1640,220,722,13.61,0,51,Sunny,2137
20488,Store A,132,1174,14128300,177000,107033,12034,10/31/2012,10,2012,Wednesday,250,820,500,1640,220,722,13.71,0,51,Rainy,1628
20488,Store A,174,1493,13044900,0,74971,8737,11/1/2012,11,2012,Thursday,250,820,500,1640,220,722,13.66,0,50,Sunny,1857
20488,Store A,222,2253,21719040,4999560,97834,9640,11/2/2012,11,2012,Friday,250,820,500,1640,220,722,13.62,0,51,Sunny,1870
20488,Store A,243,2658,21359510,5894990,87899,8036,11/3/2012,11,2012,Saturday,250,820,500,1640,220,722,13.57,0,57,Sunny,2178
20488,Store A,145,946,11548350,2783650,79644,12208,11/4/2012,11,2012,Sunday,250,820,500,1640,220,722,13.46,0,59,Rainy,2112
20488,Store A,143,2280,12258570,4064330,85724,5377,11/5/2012,11,2012,Monday,250,820,500,1640,220,722,13.38,0,51,Rainy,2302
20488,Store A,141,968,11247500,7200,79770,11619,11/6/2012,11,2012,Tuesday,250,820,500,1640,220,722,13.58,0,48,Rainy,2017
20488,Store A,138,1107,10858800,12000,78687,9809,11/7/2012,11,2012,Wednesday,250,820,500,1640,220,722,13.58,0,53,Sunny,1926
20488,Store A,170,995,13737850,8250,80811,13807,11/8/2012,11,2012,Thursday,250,820,500,1640,220,722,13.55,0,57,Cloudy,2052
20488,Store A,141,1084,16229700,12600,115104,14972,11/9/2012,11,2012,Friday,250,820,500,1640,220,722,13.63,0,55,Cloudy,2639
20488,Store A,192,1659,21692500,4500,112982,13076,11/10/2012,11,2012,Saturday,250,820,500,1640,220,722,13.69,0,59,Cloudy,2730
20488,Store A,179,1480,18002000,0,100570,12164,11/11/2012,11,2012,Sunday,250,820,500,1640,220,722,13.53,0,55,Rainy,2435
20488,Store A,117,954,13617300,3300,116387,14274,11/12/2012,11,2012,Monday,250,820,500,1640,220,722,13.31,0,48,Rainy,2317
20488,Store A,123,1056,10736400,4500,87288,10167,11/13/2012,11,2012,Tuesday,250,820,500,1640,220,722,13.54,0,48,Snowy,2356
20488,Store A,123,921,10718400,0,87141,11638,11/14/2012,11,2012,Wednesday,250,820,500,1640,220,722,13.71,0,42,Snowy,1760
20488,Store A,137,1298,13798600,0,100720,10631,11/15/2012,11,2012,Thursday,250,820,500,1640,220,722,13.59,0,48,Sunny,2172
20488,Store A,175,1687,19614300,0,112082,11627,11/16/2012,11,2012,Friday,250,820,500,1640,220,722,13.44,0,48,Rainy,4056
20488,Store A,226,2084,27683100,3600,122492,13284,11/17/2012,11,2012,Saturday,250,820,500,1640,220,722,13.43,0,46,Rainy,3262
20488,Store A,256,2011,20305300,9000,79318,10097,11/18/2012,11,2012,Sunday,250,820,500,1640,220,722,13.38,0,44,Sunny,2359
20488,Store A,184,1508,18530400,7500,100709,12288,11/19/2012,11,2012,Monday,250,820,500,1640,220,722,13.42,0,46,Rainy,2617
20488,Store A,157,1038,10895100,0,69396,10496,11/20/2012,11,2012,Tuesday,250,820,500,1640,220,722,13.38,0,42,Sunny,2159
20488,Store A,150,1163,15144700,4500,100965,13022,11/21/2012,11,2012,Wednesday,250,820,500,1640,220,722,13.29,0,46,Cloudy,3059
20488,Store A,200,1428,17338300,0,86692,12142,11/22/2012,11,2012,Thursday,250,820,500,1640,220,722,13.17,0,50,Rainy,3318
20488,Store A,212,1872,20123700,0,94923,10750,11/23/2012,11,2012,Friday,250,820,500,1640,220,722,13.13,1,41,Sunny,3771
20488,Store A,258,2161,29180800,0,113104,13503,11/24/2012,11,2012,Saturday,250,820,500,1640,220,722,13.18,1,42,Sunny,1783
20488,Store A,191,1257,18046400,0,94484,14357,11/25/2012,11,2012,Sunday,250,820,500,1640,220,722,13,1,44,Rainy,2713
20488,Store A,145,980,12255400,0,84520,12506,11/26/2012,11,2012,Monday,250,820,500,1640,220,722,12.83,0,41,Snowy,2489
20488,Store A,154,1067,11072400,0,71899,10377,11/27/2012,11,2012,Tuesday,250,820,500,1640,220,722,13.07,0,42,Sunny,2485
20488,Store A,138,1288,11026200,4500,79900,8561,11/28/2012,11,2012,Wednesday,250,820,500,1640,220,722,13.2,0,51,Rainy,2431
20488,Store A,154,1626,16539300,4500,107398,10172,11/29/2012,11,2012,Thursday,250,820,500,1640,220,722,13.25,0,39,Sunny,2332
20488,Store A,155,1313,14516200,12000,93653,11056,11/30/2012,11,2012,Friday,250,820,500,1640,220,722,13.19,0,42,Rainy,2129
20488,Store A,192,1814,18127400,0,94414,9993,12/1/2012,12,2012,Saturday,250,820,500,1640,220,722,13.12,0,35,Sunny,2587
20488,Store A,232,1724,26013200,4500,112126,15089,12/2/2012,12,2012,Sunday,250,820,500,1640,220,722,12.98,0,42,Cloudy,2534
20488,Store A,128,1193,12137400,0,94823,10174,12/3/2012,12,2012,Monday,250,820,500,1640,220,722,12.81,0,42,Snowy,2104
20488,Store A,137,876,6822800,0,49801,7789,12/4/2012,12,2012,Tuesday,250,820,500,1640,220,722,13.02,0,32,Sunny,1684
20488,Store A,119,959,9719900,6000,81680,10135,12/5/2012,12,2012,Wednesday,250,820,500,1640,220,722,13.2,0,32,Snowy,2534
20488,Store A,133,1213,12229300,0,91950,10082,12/6/2012,12,2012,Thursday,250,820,500,1640,220,722,13.16,0,26,Snowy,2546
20488,Store A,154,2353,14699220,3892780,95449,6247,12/7/2012,12,2012,Friday,250,820,500,1640,220,722,13.13,0,28,Snowy,2440
20488,Store A,228,3158,22162380,5820720,97203,7018,12/8/2012,12,2012,Saturday,250,820,500,1640,220,722,13.12,0,19,Sunny,2558
20488,Store A,221,2567,17311340,5186560,78332,6744,12/9/2012,12,2012,Sunday,250,820,500,1640,220,722,13,0,17,Sunny,2478
20488,Store A,120,1220,13187700,0,109898,10810,12/10/2012,12,2012,Monday,250,820,500,1640,220,722,13.09,0,21,Sunny,1493
20488,Store A,106,1095,8658100,6900,81680,7907,12/11/2012,12,2012,Tuesday,250,820,500,1640,220,722,13.1,0,26,Sunny,1450
20488,Store A,107,1724,8752500,9000,81799,5077,12/12/2012,12,2012,Wednesday,250,820,500,1640,220,722,13.05,0,30,Sunny,18114
20488,Store A,123,968,9000500,0,73175,9298,12/13/2012,12,2012,Thursday,250,820,500,1640,220,722,12.96,0,37,Sunny,1894
20488,Store A,130,1181,12391000,0,95315,10492,12/14/2012,12,2012,Friday,250,820,500,1640,220,722,12.85,0,37,Rainy,1937
20488,Store A,193,1905,17293400,0,89603,9078,12/15/2012,12,2012,Saturday,250,820,500,1640,220,722,12.83,0,44,Cloudy,2401
20488,Store A,204,1791,18937400,14700,92830,10574,12/16/2012,12,2012,Sunday,250,820,500,1640,220,722,12.73,0,39,Cloudy,2533
20488,Store A,156,1151,11578000,0,74218,10059,12/17/2012,12,2012,Monday,250,820,500,1640,220,722,12.52,0,37,Sunny,12119
20488,Store A,135,1087,9114400,12000,67514,8385,12/18/2012,12,2012,Tuesday,250,820,500,1640,220,722,12.65,0,24,Sunny,1593
20488,Store A,146,1368,10448800,0,71567,7638,12/19/2012,12,2012,Wednesday,250,820,500,1640,220,722,12.76,0,24,Sunny,1572
20488,Store A,123,1201,10145800,4500,82486,8448,12/20/2012,12,2012,Thursday,250,820,500,1640,220,722,12.7,0,32,Sunny,1271
20488,Store A,116,1285,12333600,0,106324,9598,12/21/2012,12,2012,Friday,250,820,500,1640,220,722,12.74,0,32,Snowy,1611
20488,Store A,179,1293,12531900,14700,70011,9692,12/22/2012,12,2012,Saturday,250,820,500,1640,220,722,12.77,1,30,Cloudy,2257
20488,Store A,196,2089,16397800,3600,83662,7850,12/23/2012,12,2012,Sunday,250,820,500,1640,220,722,12.76,1,19,Sunny,1293
20488,Store A,105,941,10020700,0,95435,10649,12/24/2012,12,2012,Monday,250,820,500,1640,220,722,12.76,1,21,Snowy,995
20488,Store A,162,943,8426800,6300,52017,8936,12/25/2012,12,2012,Tuesday,250,820,500,1640,220,722,12.7,0,21,Snowy,1518
20488,Store A,149,1396,16964200,0,113854,12152,12/26/2012,12,2012,Wednesday,250,820,500,1640,220,722,12.65,0,17,Sunny,2930
20488,Store A,174,1923,15915500,0,91468,8276,12/27/2012,12,2012,Thursday,250,820,500,1640,220,722,12.61,0,28,Sunny,2007
20488,Store A,184,1188,13598000,6300,73902,11446,12/28/2012,12,2012,Friday,250,820,500,1640,220,722,12.48,0,35,Snowy,1808
20488,Store A,158,1267,12535900,6000,79341,9894,12/29/2012,12,2012,Saturday,250,820,500,1640,220,722,12.38,0,32,Snowy,2160
20488,Store A,219,2450,20913800,0,95497,8536,12/30/2012,12,2012,Sunday,250,820,500,1640,220,722,12.41,0,32,Snowy,3015
20488,Store A,187,1573,18634200,6300,99648,11846,12/31/2012,12,2012,Monday,250,820,500,1640,220,722,12.42,0,19,Sunny,2103
20488,Store A,201,1604,16469600,15000,81938,10268,1/1/2013,1,2013,Tuesday,250,820,500,1640,220,722,12.29,0,32,Snowy,2054
20488,Store A,151,1354,15322300,0,101472,11316,1/2/2013,1,2013,Wednesday,250,820,500,1640,220,722,12.28,0,21,Sunny,3761
20488,Store A,161,1488,17598900,0,109310,11827,1/3/2013,1,2013,Thursday,250,820,500,1640,220,722,12.21,0,14,Sunny,3761
20488,Store A,171,1629,14302600,10500,83641,8780,1/4/2013,1,2013,Friday,250,820,500,1640,220,722,12.19,0,17,Sunny,2159
20488,Store A,121,737,8217600,0,67914,11150,1/5/2013,1,2013,Saturday,250,820,500,1640,220,722,12.08,0,28,Snowy,1505
20488,Store A,113,928,12400800,0,109742,13363,1/6/2013,1,2013,Sunday,250,820,500,1640,220,722,11.9,0,24,Cloudy,1552
20488,Store A,85,770,6483200,4500,76273,8420,1/7/2013,1,2013,Monday,250,820,500,1640,220,722,11.71,0,28,Cloudy,1097
20488,Store A,92,736,7674900,12600,83423,10428,1/8/2013,1,2013,Tuesday,250,820,500,1640,220,722,11.96,0,28,Sunny,1019
20488,Store A,68,440,6458500,0,94978,14678,1/9/2013,1,2013,Wednesday,250,820,500,1640,220,722,12.15,0,17,Sunny,915
20488,Store A,86,1333,8643300,9000,100503,6484,1/10/2013,1,2013,Thursday,250,820,500,1640,220,722,12.12,0,23,Sunny,841
20488,Store A,103,751,8780400,0,85247,11692,1/11/2013,1,2013,Friday,250,820,500,1640,220,722,12.01,0,33,Cloudy,1103
20488,Store A,118,681,8773200,0,74349,12883,1/12/2013,1,2013,Saturday,250,820,500,1640,220,722,11.85,1,39,Snowy,2301
20488,Store A,158,1311,13966100,6300,88393,10653,1/13/2013,1,2013,Sunday,250,820,500,1640,220,722,11.7,1,32,Cloudy,1332
20488,Store A,122,940,11687800,0,95802,12434,1/14/2013,1,2013,Monday,250,820,500,1640,220,722,11.48,1,35,Cloudy,1490
20488,Store A,127,1484,17775000,9000,139961,11978,1/15/2013,1,2013,Tuesday,250,820,500,1640,220,722,11.66,0,35,Sunny,1522
20488,Store A,107,737,7464900,0,69765,10129,1/16/2013,1,2013,Wednesday,250,820,500,1640,220,722,11.87,0,32,Snowy,1409
20488,Store A,128,1334,12358890,2751710,96554,9265,1/17/2013,1,2013,Thursday,250,820,500,1640,220,722,11.97,0,24,Sunny,1442
20488,Store A,138,1384,12216940,2899460,88529,8827,1/18/2013,1,2013,Friday,250,820,500,1640,220,722,11.88,0,32,Sunny,1717
20488,Store A,165,1520,12000820,3307780,72732,7895,1/19/2013,1,2013,Saturday,250,820,500,1640,220,722,11.75,0,39,Sunny,2009
20488,Store A,153,1370,12276410,2842090,80238,8961,1/20/2013,1,2013,Sunday,250,820,500,1640,220,722,11.66,0,39,Cloudy,2413
20488,Store A,100,916,9601700,2792000,96017,10482,1/21/2013,1,2013,Monday,250,820,500,1640,220,722,11.53,0,39,Rainy,1877
20488,Store A,116,945,9147200,0,78855,9680,1/22/2013,1,2013,Tuesday,250,820,500,1640,220,722,11.74,0,41,Rainy,2085
20488,Store A,108,1135,7503400,6300,69476,6611,1/23/2013,1,2013,Wednesday,250,820,500,1640,220,722,11.93,0,37,Rainy,1798
20488,Store A,134,1013,10350800,0,77245,10218,1/24/2013,1,2013,Thursday,250,820,500,1640,220,722,12.03,0,37,Snowy,1971
20488,Store A,152,1402,15283400,0,100549,10901,1/25/2013,1,2013,Friday,250,820,500,1640,220,722,11.94,0,21,Sunny,2719
20488,Store A,201,1751,16451200,13800,81847,9395,1/26/2013,1,2013,Saturday,250,820,500,1640,220,722,11.82,0,21,Sunny,2638
20488,Store A,201,1630,17648600,27900,87804,10827,1/27/2013,1,2013,Sunday,250,820,500,1640,220,722,11.69,0,24,Sunny,2467
20488,Store A,145,1068,12723000,0,87745,11913,1/28/2013,1,2013,Monday,250,820,500,1640,220,722,11.8,0,32,Cloudy,1859
20488,Store A,140,1482,8458800,4500,60420,5708,1/29/2013,1,2013,Tuesday,250,820,500,1640,220,722,11.93,0,41,Snowy,1889
20488,Store A,129,1512,8913100,0,69094,5895,1/30/2013,1,2013,Wednesday,250,820,500,1640,220,722,11.96,0,48,Cloudy,1921
20488,Store A,102,1184,6788600,0,66555,5734,1/31/2013,1,2013,Thursday,250,820,500,1640,220,722,11.91,0,51,Sunny,1867
20488,Store A,116,1025,10349300,9000,89218,10097,2/1/2013,2,2013,Friday,250,820,500,1640,220,722,11.94,0,48,Rainy,1891
20488,Store A,162,1845,12803100,3000,79031,6939,2/2/2013,2,2013,Saturday,250,820,500,1640,220,722,11.87,0,35,Sunny,2518
20488,Store A,150,1681,13875800,19200,92505,8254,2/3/2013,2,2013,Sunday,250,820,500,1640,220,722,11.78,0,30,Snowy,3038
20488,Store A,174,1523,16419400,0,94364,10781,2/4/2013,2,2013,Monday,250,820,500,1640,220,722,11.52,0,33,Snowy,3542
20488,Store A,125,825,9103000,0,72824,11034,2/5/2013,2,2013,Tuesday,250,820,500,1640,220,722,11.71,0,35,Snowy,
20488,Store A,170,1496,9087100,3000,53454,6074,2/6/2013,2,2013,Wednesday,250,820,500,1640,220,722,11.7,0,33,Snowy,
20488,Store A,131,1182,9615000,53100,73397,8135,2/7/2013,2,2013,Thursday,250,820,500,1640,220,722,11.61,0,28,Sunny,
20488,Store A,102,770,8756800,0,85851,11372,2/8/2013,2,2013,Friday,250,820,500,1640,220,722,11.63,0,15,Sunny,
20488,Store A,130,1151,13149100,0,101147,11424,2/9/2013,2,2013,Saturday,250,820,500,1640,220,722,11.75,1,28,Sunny,
20488,Store A,178,1813,16134900,33000,90646,8900,2/10/2013,2,2013,Sunday,250,820,500,1640,220,722,11.74,1,28,Snowy,
20488,Store A,118,941,5693600,78300,48251,6051,2/11/2013,2,2013,Monday,250,820,500,1640,220,722,11.63,1,26,cloudy,
20488,Store A,159,999,6714200,354600,42228,6721,2/12/2013,2,2013,Tuesday,250,820,500,1640,220,722,11.73,0,28,cloudy,
20488,Store A,127,864,7667700,36400,60376,8875,2/13/2013,2,2013,Wednesday,250,820,500,1640,220,722,11.62,0,35,cloudy,
20488,Store A,168,1572,11823440,2582660,70378,7521,2/14/2013,2,2013,Thursday,250,820,500,1640,220,722,11.63,0,41,cloudy,
20488,Store A,191,1674,9165710,2984790,47988,5475,2/15/2013,2,2013,Friday,250,820,500,1640,220,722,11.61,0,32,cloudy,
20488,Store A,212,1810,15054520,3654580,71012,8317,2/16/2013,2,2013,Saturday,250,820,500,1640,220,722,11.6,0,33,Sunny,
20488,Store A,209,2152,13601870,3933030,65081,6321,2/17/2013,2,2013,Sunday,250,820,500,1640,220,722,11.48,0,42,cloudy,
20488,Store A,220,2333,13677720,4300480,62171,5863,2/18/2013,2,2013,Monday,250,820,500,1640,220,722,11.25,0,35,cloudy,
20488,Store A,156,1437,10870800,4500,69685,7565,2/19/2013,2,2013,Tuesday,250,820,500,1640,220,722,11.46,0,32,Sunny,
20488,Store A,165,1074,13710900,20700,83096,12766,2/20/2013,2,2013,Wednesday,250,820,500,1640,220,722,11.53,0,30,Sunny,
20488,Store A,148,1489,10300900,0,69601,6918,2/21/2013,2,2013,Thursday,250,820,500,1640,220,722,11.52,0,35,Sunny,
20488,Store A,166,1459,12667900,0,76313,8683,2/22/2013,2,2013,Friday,250,820,500,1640,220,722,11.62,0,39,Snowy,
20488,Store A,250,2001,20000500,9000,80002,9995,2/23/2013,2,2013,Saturday,250,820,500,1640,220,722,11.63,0,35,Sunny,
20488,Store A,240,1541,20462700,30300,85261,13279,2/24/2013,2,2013,Sunday,250,820,500,1640,220,722,11.5,0,41,Sunny,
20488,Store A,207,1771,18935600,9000,91476,10692,2/25/2013,2,2013,Monday,250,820,500,1640,220,722,11.33,0,44,cloudy,
20488,Store A,193,1497,12480800,6000,64667,8337,2/26/2013,2,2013,Tuesday,250,820,500,1640,220,722,11.47,0,46,Rainy,
20488,Store A,162,852,8950300,14400,55249,10505,2/27/2013,2,2013,Wednesday,250,820,500,1640,220,722,11.82,0,44,Cloudy,
20488,Store A,169,1133,11753200,0,69546,10374,2/28/2013,2,2013,Thursday,250,820,500,1640,220,722,11.81,0,55,Rainy,
20488,Store A,178,1047,10000000,9000,56180,9551,3/1/2013,3,2013,Friday,250,820,500,1640,220,722,11.72,0,44,Rainy,
20488,Store A,208,1867,15293500,0,73526,8191,3/2/2013,3,2013,Saturday,250,820,500,1640,220,722,11.66,0,35,Sunny,
20488,Store A,169,1337,10677700,4500,63182,7986,3/3/2013,3,2013,Sunday,250,820,500,1640,220,722,11.57,0,39,Sunny,
20488,Store A,140,1108,9387000,0,67050,8472,3/4/2013,3,2013,Monday,250,820,500,1640,220,722,11.33,0,46,Sunny,
20488,Store A,201,1828,14303100,4500,71160,7824,3/5/2013,3,2013,Tuesday,250,820,500,1640,220,722,11.54,0,46,Sunny,
20488,Store A,189,1176,10685800,0,56539,9087,3/6/2013,3,2013,Wednesday,250,820,500,1640,220,722,11.64,0,57,Sunny,
